,store_id,product_id,date,unit
23120,15,29,2016-10-23,1
23121,15,150,2016-10-23,1
23122,15,18,2016-10-23,1
23123,15,83,2016-10-23,1
23124,15,5,2016-10-23,1
23125,15,301,2016-10-23,2
23126,15,2,2016-10-23,1
23127,15,1,2016-10-23,-1
23128,15,154,2016-10-23,1
23130,30,26,2016-10-23,1
23131,30,66,2016-10-23,1
23132,30,48,2016-10-23,1
23133,30,29,2016-10-23,1
23134,30,71,2016-10-23,1
23135,30,265,2016-10-23,1
23136,30,271,2016-10-23,0
23137,30,260,2016-10-23,1
23138,30,227,2016-10-23,1
23139,30,163,2016-10-23,1
23140,30,306,2016-10-23,1
23141,30,79,2016-10-23,1
23142,30,2,2016-10-23,2
23145,45,131,2016-10-23,2
23146,45,192,2016-10-23,1
23147,45,19,2016-10-23,2
23148,45,29,2016-10-23,1
23149,45,260,2016-10-23,1
23150,45,95,2016-10-23,1
23151,45,80,2016-10-23,1
23152,45,163,2016-10-23,1
23153,45,30,2016-10-23,1
23154,45,126,2016-10-23,-1
23155,45,115,2016-10-23,1
23156,45,2,2016-10-23,1
23158,60,45,2016-10-23,1
23159,60,260,2016-10-23,1
23160,60,138,2016-10-23,-1
23161,60,320,2016-10-23,1
23162,60,11,2016-10-23,2
23163,60,204,2016-10-23,1
23164,60,2,2016-10-23,2
23166,75,275,2016-10-23,1
23167,75,29,2016-10-23,10
23168,75,97,2016-10-23,1
23169,75,260,2016-10-23,1
23170,75,95,2016-10-23,1
23171,75,182,2016-10-23,2
23172,75,301,2016-10-23,1
23173,75,2,2016-10-23,2
23174,75,159,2016-10-23,1
23177,90,162,2016-10-23,1
23178,90,198,2016-10-23,1
23179,90,29,2016-10-23,1
23180,90,129,2016-10-23,1
23181,90,303,2016-10-23,1
23182,90,323,2016-10-23,1
23183,90,247,2016-10-23,1
23184,90,260,2016-10-23,1
23185,90,204,2016-10-23,1
23186,90,234,2016-10-23,1
23187,90,238,2016-10-23,1
23188,90,2,2016-10-23,1
23189,90,181,2016-10-23,4
23191,15,51,2016-10-24,1
23192,15,252,2016-10-24,1
23193,15,131,2016-10-24,1
23194,15,45,2016-10-24,1
23195,15,15,2016-10-24,1
23196,15,198,2016-10-24,2
23197,15,21,2016-10-24,5
23198,15,29,2016-10-24,3
23199,15,120,2016-10-24,-1
23200,15,279,2016-10-24,1
23201,15,115,2016-10-24,1
23202,15,140,2016-10-24,-1
23203,15,248,2016-10-24,1
23204,15,59,2016-10-24,1
23205,15,20,2016-10-24,1
23206,15,281,2016-10-24,1
23207,15,2,2016-10-24,1
23208,15,302,2016-10-24,1
23209,15,36,2016-10-24,1
23212,30,176,2016-10-24,1
23213,30,232,2016-10-24,1
23214,30,131,2016-10-24,1
23215,30,19,2016-10-24,1
23216,30,317,2016-10-24,1
23217,30,66,2016-10-24,2
23218,30,21,2016-10-24,1
23219,30,29,2016-10-24,3
23220,30,71,2016-10-24,1
23221,30,174,2016-10-24,1
23222,30,260,2016-10-24,4
23223,30,57,2016-10-24,1
23224,30,56,2016-10-24,1
23225,30,115,2016-10-24,1
23226,30,175,2016-10-24,2
23227,30,118,2016-10-24,1
23228,30,207,2016-10-24,1
23229,30,121,2016-10-24,10
23230,30,253,2016-10-24,1
23231,30,234,2016-10-24,1
23232,30,155,2016-10-24,1
23233,30,301,2016-10-24,1
23234,30,2,2016-10-24,5
23235,30,125,2016-10-24,1
23236,30,308,2016-10-24,1
23237,30,36,2016-10-24,1
23238,45,51,2016-10-24,-1
23239,45,131,2016-10-24,1
23240,45,28,2016-10-24,1
23241,45,29,2016-10-24,9
23242,45,194,2016-10-24,1
23243,45,116,2016-10-24,1
23244,45,235,2016-10-24,1
23245,45,207,2016-10-24,1
23246,45,106,2016-10-24,1
23247,45,117,2016-10-24,1
23248,45,20,2016-10-24,1
23249,45,155,2016-10-24,1
23250,45,164,2016-10-24,1
23251,60,45,2016-10-24,1
23252,60,317,2016-10-24,-1
23253,60,144,2016-10-24,1
23254,60,21,2016-10-24,4
23255,60,203,2016-10-24,1
23256,60,29,2016-10-24,1
23257,60,187,2016-10-24,1
23258,60,49,2016-10-24,1
23259,60,277,2016-10-24,1
23260,60,260,2016-10-24,1
23261,60,120,2016-10-24,1
23262,60,115,2016-10-24,1
23263,60,228,2016-10-24,1
23264,60,12,2016-10-24,1
23265,60,2,2016-10-24,2
23266,60,181,2016-10-24,1
23267,60,316,2016-10-24,1
23268,75,45,2016-10-24,1
23269,75,19,2016-10-24,-1
23270,75,198,2016-10-24,3
23271,75,152,2016-10-24,2
23272,75,62,2016-10-24,1
23273,75,260,2016-10-24,2
23274,75,95,2016-10-24,-1
23275,75,86,2016-10-24,1
23276,75,209,2016-10-24,1
23277,75,5,2016-10-24,1
23278,75,215,2016-10-24,2
23279,75,106,2016-10-24,1
23280,75,214,2016-10-24,1
23281,75,79,2016-10-24,1
23282,75,20,2016-10-24,1
23283,75,12,2016-10-24,1
23284,75,2,2016-10-24,2
23285,75,154,2016-10-24,1
23286,75,295,2016-10-24,1
23287,75,39,2016-10-24,1
23289,90,26,2016-10-24,1
23290,90,43,2016-10-24,1
23291,90,299,2016-10-24,1
23292,90,129,2016-10-24,1
23293,90,303,2016-10-24,1
23294,90,260,2016-10-24,1
23295,90,227,2016-10-24,1
23296,90,212,2016-10-24,1
23297,90,40,2016-10-24,1
23298,90,23,2016-10-24,1
23299,90,301,2016-10-24,1
23300,90,2,2016-10-24,2
23301,90,171,2016-10-24,1
23302,90,293,2016-10-24,1
23306,15,15,2016-10-25,1
23307,15,103,2016-10-25,1
23308,15,29,2016-10-25,3
23309,15,49,2016-10-25,2
23310,15,90,2016-10-25,2
23311,15,65,2016-10-25,1
23312,15,165,2016-10-25,1
23313,15,95,2016-10-25,1
23314,15,56,2016-10-25,1
23315,15,132,2016-10-25,1
23316,15,268,2016-10-25,1
23317,15,321,2016-10-25,1
23318,15,12,2016-10-25,1
23319,15,153,2016-10-25,2
23320,15,2,2016-10-25,1
23321,15,181,2016-10-25,1
23322,30,26,2016-10-25,1
23323,30,114,2016-10-25,1
23324,30,144,2016-10-25,1
23325,30,42,2016-10-25,1
23326,30,246,2016-10-25,1
23327,30,152,2016-10-25,1
23328,30,158,2016-10-25,1
23329,30,6,2016-10-25,1
23330,30,166,2016-10-25,1
23331,30,37,2016-10-25,1
23332,30,174,2016-10-25,1
23333,30,271,2016-10-25,1
23334,30,260,2016-10-25,1
23335,30,227,2016-10-25,1
23336,30,95,2016-10-25,3
23337,30,221,2016-10-25,1
23338,30,118,2016-10-25,1
23339,30,82,2016-10-25,1
23340,30,142,2016-10-25,1
23341,30,228,2016-10-25,3
23342,30,182,2016-10-25,1
23343,30,2,2016-10-25,6
23344,30,302,2016-10-25,1
23345,30,33,2016-10-25,1
23348,45,113,2016-10-25,1
23349,45,29,2016-10-25,2
23350,45,62,2016-10-25,3
23351,45,277,2016-10-25,1
23352,45,120,2016-10-25,1
23353,45,95,2016-10-25,1
23354,45,115,2016-10-25,-1
23355,45,157,2016-10-25,1
23356,45,119,2016-10-25,1
23357,45,38,2016-10-25,1
23358,45,268,2016-10-25,1
23359,45,234,2016-10-25,1
23360,45,238,2016-10-25,1
23361,45,12,2016-10-25,2
23362,45,2,2016-10-25,1
23363,45,1,2016-10-25,1
23368,60,26,2016-10-25,1
23369,60,198,2016-10-25,1
23370,60,200,2016-10-25,1
23371,60,217,2016-10-25,1
23372,60,143,2016-10-25,1
23373,60,120,2016-10-25,1
23374,60,138,2016-10-25,1
23375,60,279,2016-10-25,1
23376,60,175,2016-10-25,1
23377,60,119,2016-10-25,1
23378,60,136,2016-10-25,1
23379,60,2,2016-10-25,1
23380,75,46,2016-10-25,1
23381,75,45,2016-10-25,1
23382,75,19,2016-10-25,1
23383,75,200,2016-10-25,1
23384,75,6,2016-10-25,1
23386,75,260,2016-10-25,1
23387,75,175,2016-10-25,1
23388,75,86,2016-10-25,2
23389,75,235,2016-10-25,1
23390,75,82,2016-10-25,1
23391,75,88,2016-10-25,1
23392,75,70,2016-10-25,1
23393,75,241,2016-10-25,2
23395,90,101,2016-10-25,1
23396,90,45,2016-10-25,3
23397,90,200,2016-10-25,1
23398,90,90,2016-10-25,1
23399,90,106,2016-10-25,1
23400,90,155,2016-10-25,1
23401,90,2,2016-10-25,1
23402,90,154,2016-10-25,1
23405,15,288,2016-10-26,1
23406,15,107,2016-10-26,1
23407,15,29,2016-10-26,1
23408,15,78,2016-10-26,1
23409,15,175,2016-10-26,1
23410,15,2,2016-10-26,4
23411,15,1,2016-10-26,1
23412,15,241,2016-10-26,1
23413,30,85,2016-10-26,1
23414,30,131,2016-10-26,1
23415,30,45,2016-10-26,1
23416,30,29,2016-10-26,1
23417,30,143,2016-10-26,1
23418,30,120,2016-10-26,1
23419,30,40,2016-10-26,1
23420,30,117,2016-10-26,4
23421,30,20,2016-10-26,1
23422,30,281,2016-10-26,1
23423,30,264,2016-10-26,1
23424,30,2,2016-10-26,1
23425,30,16,2016-10-26,1
23426,30,179,2016-10-26,1
23428,45,48,2016-10-26,1
23429,45,29,2016-10-26,6
23430,45,71,2016-10-26,1
23431,45,13,2016-10-26,1
23432,45,17,2016-10-26,1
23433,45,277,2016-10-26,2
23434,45,102,2016-10-26,-1
23435,45,194,2016-10-26,1
23436,45,260,2016-10-26,1
23437,45,279,2016-10-26,1
23438,45,86,2016-10-26,2
23439,45,136,2016-10-26,1
23440,45,117,2016-10-26,1
23441,45,2,2016-10-26,1
23442,60,15,2016-10-26,1
23443,60,195,2016-10-26,1
23444,60,261,2016-10-26,1
23445,60,49,2016-10-26,1
23446,60,260,2016-10-26,1
23447,60,95,2016-10-26,2
23448,60,188,2016-10-26,1
23449,60,228,2016-10-26,1
23450,60,25,2016-10-26,1
23451,60,2,2016-10-26,3
23452,75,150,2016-10-26,1
23453,75,261,2016-10-26,2
23454,75,260,2016-10-26,3
23455,75,75,2016-10-26,1
23456,75,56,2016-10-26,1
23457,75,86,2016-10-26,1
23458,75,215,2016-10-26,5
23459,75,196,2016-10-26,1
23460,75,12,2016-10-26,1
23461,75,2,2016-10-26,7
23462,75,202,2016-10-26,1
23463,90,101,2016-10-26,1
23464,90,45,2016-10-26,1
23465,90,144,2016-10-26,1
23466,90,66,2016-10-26,1
23467,90,69,2016-10-26,1
23468,90,56,2016-10-26,2
23469,90,209,2016-10-26,1
23470,90,216,2016-10-26,1
23473,15,46,2016-10-27,1
23474,15,131,2016-10-27,2
23475,15,198,2016-10-27,2
23476,15,29,2016-10-27,1
23477,15,261,2016-10-27,1
23478,15,97,2016-10-27,1
23479,15,217,2016-10-27,1
23480,15,62,2016-10-27,1
23481,15,166,2016-10-27,1
23482,15,260,2016-10-27,2
23483,15,208,2016-10-27,-1
23484,15,95,2016-10-27,1
23485,15,240,2016-10-27,1
23486,15,255,2016-10-27,1
23487,15,106,2016-10-27,3
23488,15,154,2016-10-27,1
23489,30,4,2016-10-27,1
23490,30,45,2016-10-27,1
23491,30,144,2016-10-27,1
23492,30,71,2016-10-27,1
23493,30,251,2016-10-27,1
23494,30,90,2016-10-27,1
23495,30,37,2016-10-27,1
23496,30,120,2016-10-27,1
23497,30,117,2016-10-27,1
23498,30,79,2016-10-27,1
23499,30,281,2016-10-27,2
23500,30,145,2016-10-27,1
23503,45,158,2016-10-27,1
23504,45,112,2016-10-27,1
23505,45,143,2016-10-27,1
23506,45,163,2016-10-27,1
23507,45,115,2016-10-27,1
23508,45,207,2016-10-27,1
23509,45,1,2016-10-27,1
23511,60,26,2016-10-27,1
23512,60,46,2016-10-27,1
23513,60,19,2016-10-27,1
23514,60,260,2016-10-27,1
23515,60,281,2016-10-27,1
23516,60,190,2016-10-27,1
23517,60,2,2016-10-27,1
23518,75,143,2016-10-27,4
23519,75,260,2016-10-27,1
23520,75,227,2016-10-27,1
23521,75,56,2016-10-27,2
23522,75,121,2016-10-27,4
23523,75,301,2016-10-27,1
23524,90,131,2016-10-27,3
23525,90,288,2016-10-27,1
23526,90,200,2016-10-27,1
23527,90,29,2016-10-27,2
23528,90,173,2016-10-27,1
23529,90,7,2016-10-27,1
23530,90,115,2016-10-27,2
23531,90,2,2016-10-27,2
23535,15,152,2016-10-28,2
23536,15,29,2016-10-28,2
23537,15,212,2016-10-28,12
23538,15,256,2016-10-28,1
23539,15,207,2016-10-28,1
23540,15,5,2016-10-28,1
23541,15,2,2016-10-28,1
23543,30,131,2016-10-28,1
23544,30,42,2016-10-28,2
23545,30,102,2016-10-28,1
23546,30,260,2016-10-28,1
23547,30,115,2016-10-28,1
23548,30,20,2016-10-28,1
23549,30,12,2016-10-28,1
23550,30,2,2016-10-28,1
23551,30,181,2016-10-28,1
23552,30,202,2016-10-28,1
23553,45,244,2016-10-28,1
23554,45,21,2016-10-28,2
23555,45,146,2016-10-28,1
23556,45,187,2016-10-28,1
23557,45,13,2016-10-28,1
23558,45,90,2016-10-28,2
23559,45,194,2016-10-28,1
23560,45,56,2016-10-28,1
23561,45,221,2016-10-28,-1
23562,45,228,2016-10-28,1
23563,45,171,2016-10-28,1
23564,45,1,2016-10-28,1
23565,60,26,2016-10-28,1
23566,60,66,2016-10-28,1
23567,60,265,2016-10-28,1
23568,60,260,2016-10-28,1
23569,60,86,2016-10-28,1
23570,60,228,2016-10-28,1
23571,60,185,2016-10-28,1
23573,75,260,2016-10-28,1
23574,75,236,2016-10-28,1
23575,75,2,2016-10-28,2
23576,90,299,2016-10-28,-1
23577,90,113,2016-10-28,1
23578,90,217,2016-10-28,2
23579,90,120,2016-10-28,1
23580,90,95,2016-10-28,1
23581,90,56,2016-10-28,1
23582,90,250,2016-10-28,1
23583,90,118,2016-10-28,1
23584,90,33,2016-10-28,-1
23585,90,164,2016-10-28,1
23587,15,26,2016-10-29,1
23588,15,114,2016-10-29,1
23589,15,146,2016-10-29,1
23590,15,29,2016-10-29,1
23591,15,95,2016-10-29,1
23592,15,83,2016-10-29,1
23593,15,7,2016-10-29,1
23594,15,56,2016-10-29,1
23595,15,236,2016-10-29,1
23596,15,255,2016-10-29,1
23597,15,262,2016-10-29,1
23598,15,234,2016-10-29,1
23599,15,228,2016-10-29,1
23600,15,183,2016-10-29,1
23601,30,297,2016-10-29,3
23602,30,51,2016-10-29,1
23603,30,21,2016-10-29,1
23604,30,113,2016-10-29,1
23605,30,200,2016-10-29,1
23606,30,29,2016-10-29,1
23607,30,166,2016-10-29,2
23608,30,260,2016-10-29,4
23609,30,165,2016-10-29,2
23610,30,95,2016-10-29,1
23611,30,163,2016-10-29,1
23612,30,236,2016-10-29,2
23613,30,228,2016-10-29,1
23614,30,2,2016-10-29,2
23615,30,202,2016-10-29,1
23619,45,45,2016-10-29,1
23620,45,29,2016-10-29,3
23621,45,166,2016-10-29,1
23622,45,260,2016-10-29,1
23623,45,40,2016-10-29,1
23624,45,157,2016-10-29,1
23625,45,121,2016-10-29,2
23626,45,38,2016-10-29,-1
23627,45,155,2016-10-29,2
23628,45,184,2016-10-29,1
23629,45,171,2016-10-29,1
23630,60,217,2016-10-29,1
23631,60,143,2016-10-29,1
23632,60,260,2016-10-29,1
23633,60,132,2016-10-29,1
23634,60,222,2016-10-29,1
23635,60,2,2016-10-29,1
23636,75,31,2016-10-29,1
23637,75,303,2016-10-29,1
23638,75,118,2016-10-29,1
23639,75,209,2016-10-29,1
23640,75,281,2016-10-29,1
23641,75,301,2016-10-29,1
23642,90,146,2016-10-29,-1
23643,90,260,2016-10-29,1
23644,90,78,2016-10-29,-1
23645,90,209,2016-10-29,1
23646,90,106,2016-10-29,1
23647,90,268,2016-10-29,1
23648,90,33,2016-10-29,1
23650,15,113,2016-10-30,1
23651,15,103,2016-10-30,1
23652,15,112,2016-10-30,1
23653,15,29,2016-10-30,1
23654,15,95,2016-10-30,0
23655,15,56,2016-10-30,1
23656,15,221,2016-10-30,1
23657,15,78,2016-10-30,1
23658,15,116,2016-10-30,1
23659,15,121,2016-10-30,2
23660,15,226,2016-10-30,1
23661,15,171,2016-10-30,1
23662,30,131,2016-10-30,2
23663,30,21,2016-10-30,2
23664,30,103,2016-10-30,1
23665,30,251,2016-10-30,1
23666,30,303,2016-10-30,1
23667,30,166,2016-10-30,1
23668,30,260,2016-10-30,1
23669,30,212,2016-10-30,6
23670,30,40,2016-10-30,-1
23671,30,7,2016-10-30,1
23672,30,209,2016-10-30,1
23673,30,155,2016-10-30,2
23674,30,2,2016-10-30,1
23675,30,125,2016-10-30,1
23676,30,181,2016-10-30,1
23677,30,183,2016-10-30,1
23679,45,131,2016-10-30,1
23680,45,45,2016-10-30,3
23681,45,19,2016-10-30,1
23682,45,198,2016-10-30,1
23683,45,21,2016-10-30,7
23684,45,200,2016-10-30,1
23685,45,29,2016-10-30,2
23686,45,90,2016-10-30,2
23687,45,65,2016-10-30,1
23688,45,212,2016-10-30,2
23689,45,56,2016-10-30,1
23690,45,221,2016-10-30,1
23691,45,115,2016-10-30,1
23692,45,157,2016-10-30,1
23693,45,228,2016-10-30,1
23694,45,109,2016-10-30,1
23695,45,190,2016-10-30,1
23696,45,2,2016-10-30,1
23698,60,26,2016-10-30,1
23699,60,211,2016-10-30,1
23700,60,65,2016-10-30,1
23701,60,240,2016-10-30,1
23702,60,88,2016-10-30,1
23703,60,16,2016-10-30,-1
23705,75,42,2016-10-30,1
23706,75,303,2016-10-30,1
23707,75,115,2016-10-30,2
23708,75,47,2016-10-30,1
23709,75,1,2016-10-30,1
23710,75,241,2016-10-30,1
23711,90,101,2016-10-30,1
23712,90,131,2016-10-30,1
23713,90,66,2016-10-30,1
23714,90,113,2016-10-30,3
23715,90,48,2016-10-30,1
23716,90,124,2016-10-30,1
23717,90,107,2016-10-30,1
23718,90,29,2016-10-30,1
23719,90,210,2016-10-30,1
23720,90,106,2016-10-30,1
23721,90,2,2016-10-30,1
23725,15,148,2016-10-31,2
23726,15,114,2016-10-31,2
23727,15,45,2016-10-31,1
23728,15,160,2016-10-31,1
23729,15,259,2016-10-31,1
23730,15,103,2016-10-31,1
23731,15,29,2016-10-31,2
23732,15,193,2016-10-31,1
23733,15,303,2016-10-31,1
23734,15,174,2016-10-31,1
23735,15,260,2016-10-31,1
23736,15,115,2016-10-31,1
23737,15,116,2016-10-31,1
23738,15,118,2016-10-31,1
23739,15,121,2016-10-31,2
23740,15,130,2016-10-31,2
23741,15,190,2016-10-31,2
23742,15,2,2016-10-31,2
23743,15,125,2016-10-31,1
23744,15,145,2016-10-31,1
23745,30,114,2016-10-31,2
23746,30,45,2016-10-31,1
23747,30,66,2016-10-31,1
23748,30,113,2016-10-31,1
23749,30,200,2016-10-31,1
23750,30,71,2016-10-31,1
23751,30,323,2016-10-31,1
23752,30,260,2016-10-31,1
23753,30,163,2016-10-31,3
23754,30,115,2016-10-31,6
23755,30,209,2016-10-31,1
23756,30,207,2016-10-31,1
23757,30,238,2016-10-31,1
23758,30,264,2016-10-31,1
23759,30,295,2016-10-31,1
23761,45,29,2016-10-31,6
23762,45,187,2016-10-31,1
23763,45,251,2016-10-31,-1
23764,45,65,2016-10-31,1
23765,45,18,2016-10-31,1
23766,45,22,2016-10-31,1
23767,45,260,2016-10-31,3
23768,45,115,2016-10-31,1
23769,45,157,2016-10-31,1
23770,45,204,2016-10-31,1
23771,45,234,2016-10-31,1
23772,45,2,2016-10-31,1
23773,45,183,2016-10-31,2
23774,45,108,2016-10-31,1
23775,60,45,2016-10-31,1
23776,60,261,2016-10-31,1
23777,60,90,2016-10-31,1
23778,60,260,2016-10-31,1
23779,60,86,2016-10-31,3
23780,60,161,2016-10-31,1
23781,60,207,2016-10-31,1
23782,60,2,2016-10-31,1
23785,75,101,2016-10-31,1
23786,75,28,2016-10-31,1
23787,75,29,2016-10-31,2
23788,75,260,2016-10-31,1
23789,75,175,2016-10-31,1
23790,75,118,2016-10-31,1
23791,75,161,2016-10-31,2
23792,75,301,2016-10-31,1
23793,75,2,2016-10-31,1
23794,75,241,2016-10-31,1
23795,75,202,2016-10-31,2
23796,90,85,2016-10-31,1
23797,90,114,2016-10-31,1
23798,90,288,2016-10-31,1
23799,90,113,2016-10-31,1
23800,90,211,2016-10-31,1
23801,90,158,2016-10-31,1
23802,90,29,2016-10-31,1
23803,90,303,2016-10-31,1
23804,90,174,2016-10-31,1
23805,90,227,2016-10-31,1
23806,90,278,2016-10-31,1
23807,90,118,2016-10-31,1
23808,90,106,2016-10-31,1
23809,90,12,2016-10-31,1
23810,90,2,2016-10-31,1
23811,90,202,2016-10-31,1
23812,90,36,2016-10-31,1
23813,90,53,2016-10-31,1
23815,15,85,2016-11-01,1
23816,15,114,2016-11-01,1
23817,15,259,2016-11-01,1
23818,15,200,2016-11-01,1
23819,15,29,2016-11-01,3
23820,15,14,2016-11-01,1
23821,15,71,2016-11-01,3
23822,15,166,2016-11-01,1
23823,15,102,2016-11-01,1
23824,15,212,2016-11-01,8
23825,15,95,2016-11-01,1
23826,15,86,2016-11-01,1
23827,15,161,2016-11-01,1
23828,15,235,2016-11-01,2
23829,15,106,2016-11-01,1
23830,15,309,2016-11-01,1
23831,15,226,2016-11-01,1
23832,15,20,2016-11-01,-1
23833,15,2,2016-11-01,2
23834,15,84,2016-11-01,1
23835,15,181,2016-11-01,2
23836,30,43,2016-11-01,1
23837,30,85,2016-11-01,5
23838,30,288,2016-11-01,1
23839,30,66,2016-11-01,1
23840,30,48,2016-11-01,1
23841,30,107,2016-11-01,1
23842,30,29,2016-11-01,1
23843,30,143,2016-11-01,1
23844,30,65,2016-11-01,1
23845,30,18,2016-11-01,1
23846,30,260,2016-11-01,1
23847,30,212,2016-11-01,3
23848,30,138,2016-11-01,1
23849,30,80,2016-11-01,1
23850,30,56,2016-11-01,1
23851,30,207,2016-11-01,1
23852,30,267,2016-11-01,1
23853,30,214,2016-11-01,1
23854,30,309,2016-11-01,1
23855,30,281,2016-11-01,2
23856,30,190,2016-11-01,1
23857,30,2,2016-11-01,9
23858,45,252,2016-11-01,1
23859,45,114,2016-11-01,1
23860,45,28,2016-11-01,1
23861,45,45,2016-11-01,3
23862,45,288,2016-11-01,1
23863,45,107,2016-11-01,1
23864,45,29,2016-11-01,5
23865,45,71,2016-11-01,1
23866,45,17,2016-11-01,1
23867,45,65,2016-11-01,1
23868,45,18,2016-11-01,1
23869,45,69,2016-11-01,1
23870,45,260,2016-11-01,2
23871,45,212,2016-11-01,4
23872,45,40,2016-11-01,1
23873,45,56,2016-11-01,1
23874,45,115,2016-11-01,1
23875,45,248,2016-11-01,1
23876,45,204,2016-11-01,1
23877,45,155,2016-11-01,1
23878,45,228,2016-11-01,1
23879,45,12,2016-11-01,1
23880,45,2,2016-11-01,3
23881,45,241,2016-11-01,1
23882,45,316,2016-11-01,1
23883,45,202,2016-11-01,2
23884,45,36,2016-11-01,1
23885,60,28,2016-11-01,1
23886,60,45,2016-11-01,1
23887,60,21,2016-11-01,1
23888,60,29,2016-11-01,1
23889,60,260,2016-11-01,1
23890,60,86,2016-11-01,1
23891,60,320,2016-11-01,2
23892,60,209,2016-11-01,1
23893,60,117,2016-11-01,2
23894,60,196,2016-11-01,1
23895,60,12,2016-11-01,1
23896,60,2,2016-11-01,2
23897,60,1,2016-11-01,1
23898,60,181,2016-11-01,1
23900,75,26,2016-11-01,2
23901,75,114,2016-11-01,1
23902,75,21,2016-11-01,1
23903,75,71,2016-11-01,1
23904,75,180,2016-11-01,1
23905,75,260,2016-11-01,3
23906,75,56,2016-11-01,1
23907,75,279,2016-11-01,1
23908,75,320,2016-11-01,1
23909,75,123,2016-11-01,1
23910,75,234,2016-11-01,1
23912,75,36,2016-11-01,2
23915,90,85,2016-11-01,1
23916,90,45,2016-11-01,2
23917,90,144,2016-11-01,1
23918,90,48,2016-11-01,1
23919,90,29,2016-11-01,6
23920,90,187,2016-11-01,1
23921,90,217,2016-11-01,2
23922,90,229,2016-11-01,1
23923,90,10,2016-11-01,1
23924,90,106,2016-11-01,2
23925,90,12,2016-11-01,1
23926,90,2,2016-11-01,2
23927,90,202,2016-11-01,1
23931,15,42,2016-11-02,1
23932,15,259,2016-11-02,1
23933,15,29,2016-11-02,5
23934,15,62,2016-11-02,2
23935,15,166,2016-11-02,-1
23936,15,40,2016-11-02,1
23937,15,116,2016-11-02,1
23938,15,235,2016-11-02,1
23939,15,201,2016-11-02,1
23940,15,121,2016-11-02,1
23941,15,214,2016-11-02,1
23942,15,224,2016-11-02,1
23943,15,63,2016-11-02,1
23944,15,154,2016-11-02,1
23945,15,181,2016-11-02,1
23946,30,77,2016-11-02,1
23947,30,199,2016-11-02,1
23948,30,146,2016-11-02,1
23949,30,6,2016-11-02,1
23950,30,97,2016-11-02,1
23951,30,102,2016-11-02,1
23952,30,260,2016-11-02,1
23953,30,235,2016-11-02,1
23954,30,121,2016-11-02,2
23955,30,109,2016-11-02,1
23956,30,2,2016-11-02,3
23957,30,125,2016-11-02,2
23958,30,53,2016-11-02,1
23960,45,231,2016-11-02,1
23961,45,246,2016-11-02,1
23962,45,29,2016-11-02,4
23963,45,69,2016-11-02,1
23964,45,174,2016-11-02,1
23965,45,157,2016-11-02,1
23966,45,86,2016-11-02,2
23967,45,290,2016-11-02,1
23968,45,106,2016-11-02,1
23969,45,267,2016-11-02,1
23970,45,234,2016-11-02,1
23971,45,137,2016-11-02,1
23972,45,2,2016-11-02,3
23974,60,200,2016-11-02,1
23975,60,29,2016-11-02,2
23976,60,17,2016-11-02,1
23977,60,173,2016-11-02,1
23978,60,90,2016-11-02,1
23979,60,22,2016-11-02,1
23980,60,260,2016-11-02,1
23981,60,161,2016-11-02,1
23982,60,218,2016-11-02,1
23983,60,185,2016-11-02,1
23984,60,111,2016-11-02,1
23985,60,181,2016-11-02,1
23986,60,183,2016-11-02,1
23987,75,28,2016-11-02,1
23988,75,276,2016-11-02,1
23989,75,21,2016-11-02,3
23990,75,200,2016-11-02,1
23991,75,56,2016-11-02,1
23992,75,279,2016-11-02,1
23993,75,196,2016-11-02,1
23994,75,12,2016-11-02,3
23995,75,111,2016-11-02,2
23996,75,2,2016-11-02,5
23997,75,189,2016-11-02,1
23998,90,131,2016-11-02,2
23999,90,45,2016-11-02,1
24000,90,48,2016-11-02,1
24001,90,29,2016-11-02,1
24002,90,41,2016-11-02,1
24003,90,90,2016-11-02,1
24004,90,62,2016-11-02,1
24005,90,120,2016-11-02,1
24006,90,250,2016-11-02,1
24007,90,2,2016-11-02,1
24010,15,148,2016-11-03,1
24011,15,15,2016-11-03,1
24012,15,29,2016-11-03,2
24013,15,279,2016-11-03,1
24014,15,116,2016-11-03,1
24015,15,209,2016-11-03,1
24016,30,232,2016-11-03,1
24017,30,162,2016-11-03,1
24018,30,131,2016-11-03,1
24019,30,288,2016-11-03,1
24020,30,66,2016-11-03,1
24021,30,41,2016-11-03,1
24022,30,260,2016-11-03,2
24023,30,235,2016-11-03,1
24024,30,264,2016-11-03,1
24025,30,2,2016-11-03,1
24026,30,94,2016-11-03,1
24027,45,45,2016-11-03,1
24028,45,66,2016-11-03,1
24029,45,61,2016-11-03,3
24030,45,146,2016-11-03,1
24031,45,229,2016-11-03,1
24032,45,219,2016-11-03,1
24033,45,290,2016-11-03,1
24034,45,155,2016-11-03,1
24035,45,2,2016-11-03,1
24036,45,241,2016-11-03,1
24037,45,191,2016-11-03,-1
24039,60,43,2016-11-03,1
24040,60,173,2016-11-03,1
24041,60,320,2016-11-03,1
24042,60,2,2016-11-03,1
24043,60,184,2016-11-03,1
24044,60,179,2016-11-03,1
24045,75,114,2016-11-03,1
24046,75,198,2016-11-03,4
24047,75,275,2016-11-03,-1
24048,75,260,2016-11-03,1
24049,75,227,2016-11-03,1
24050,75,120,2016-11-03,1
24051,75,155,2016-11-03,1
24052,75,281,2016-11-03,1
24053,75,164,2016-11-03,1
